Date,CPU Utilization,CPU Power
2023-09-30 23:07:04,0.25126,3.42500
2023-09-30 23:07:05,0.25000,3.41930
2023-09-30 23:07:06,0.24750,3.38511
2023-09-30 23:07:07,0.25250,3.45349
2023-09-30 23:07:08,0.25000,3.41930
2023-09-30 23:07:09,0.25063,3.42214
2023-09-30 23:07:10,0.25000,3.39667
2023-09-30 23:07:11,0.25063,3.42214
2023-09-30 23:07:12,0.25000,3.41930
2023-09-30 23:07:13,0.25000,3.41930
2023-09-30 23:07:14,0.25063,3.42214
2023-09-30 23:07:15,0.25000,3.41930
2023-09-30 23:07:16,0.25000,3.41930
2023-09-30 23:07:17,0.25000,3.41930
2023-09-30 23:07:18,0.25000,3.41930
2023-09-30 23:07:19,0.24812,3.41078
2023-09-30 23:07:20,0.25063,3.42214
2023-09-30 23:07:21,0.25187,3.42778
2023-09-30 23:07:22,0.25000,3.41930
2023-09-30 23:07:23,0.25000,3.41930
2023-09-30 23:07:24,0.25000,3.39667
2023-09-30 23:07:25,0.25000,3.41930
2023-09-30 23:07:26,0.25000,3.41930
2023-09-30 23:07:27,0.25063,3.44523
2023-09-30 23:07:28,0.24938,3.39384
2023-09-30 23:07:29,0.25063,3.42214
2023-09-30 23:07:30,0.24688,3.33794
2023-09-30 23:07:31,0.25000,3.41930
2023-09-30 23:07:32,0.25000,3.41930
2023-09-30 23:07:33,0.25000,3.41930
2023-09-30 23:07:34,0.25063,3.33423
2023-09-30 23:07:35,0.25063,3.42214
2023-09-30 23:07:36,0.25063,3.42214
2023-09-30 23:07:37,0.25063,3.42214
2023-09-30 23:07:38,0.25000,3.41930
2023-09-30 23:07:39,0.25000,3.41930
2023-09-30 23:07:40,0.25063,3.42214
2023-09-30 23:07:41,0.25000,3.41930
2023-09-30 23:07:42,0.24750,3.36270
2023-09-30 23:07:43,0.25063,3.42214
2023-09-30 23:07:44,0.25126,3.44808
2023-09-30 23:07:45,0.24938,3.39384
2023-09-30 23:07:46,0.25313,3.45636
2023-09-30 23:07:47,0.24812,3.38792
2023-09-30 23:07:48,0.25000,3.41930
2023-09-30 23:07:49,0.25000,3.41930
2023-09-30 23:07:50,0.25000,3.41930
2023-09-30 23:07:51,0.24688,3.35990
2023-09-30 23:07:52,0.25063,3.42214
2023-09-30 23:07:53,0.25377,3.48256
2023-09-30 23:07:54,0.25063,3.42214
2023-09-30 23:07:55,0.24623,3.35650
2023-09-30 23:07:56,0.24938,3.39384
2023-09-30 23:07:57,0.25313,3.47968
2023-09-30 23:07:58,0.25000,3.41930
2023-09-30 23:07:59,0.25000,3.41930
2023-09-30 23:08:00,0.25063,3.42214
2023-09-30 23:08:01,0.24938,3.37165
2023-09-30 23:08:02,0.25063,3.42214
2023-09-30 23:08:03,0.24938,3.39384
2023-09-30 23:08:04,0.25000,3.41930
2023-09-30 23:08:05,0.25063,3.44523
2023-09-30 23:08:06,0.25000,3.41930
2023-09-30 23:08:07,0.25000,3.41930
2023-09-30 23:08:08,0.24938,3.39384
2023-09-30 23:08:09,0.25063,3.42214
2023-09-30 23:08:10,0.25000,3.41930
2023-09-30 23:08:11,0.25000,3.39667
2023-09-30 23:08:12,0.25063,3.42214
2023-09-30 23:08:13,0.25000,3.41930
2023-09-30 23:08:14,0.25000,3.41930
2023-09-30 23:08:15,0.25000,3.41930
2023-09-30 23:08:16,0.25000,3.41930
2023-09-30 23:08:17,0.25000,3.41930
2023-09-30 23:08:18,0.25000,3.41930
2023-09-30 23:08:19,0.25000,3.41930
2023-09-30 23:08:20,0.24688,3.35990
2023-09-30 23:08:21,0.25381,3.43656
2023-09-30 23:08:22,0.25000,3.41930
2023-09-30 23:08:23,0.25250,3.45349
2023-09-30 23:08:24,0.24750,3.38511
2023-09-30 23:08:25,0.25250,3.43064
2023-09-30 23:08:26,0.25000,3.41930
2023-09-30 23:08:27,0.25000,3.41930
2023-09-30 23:08:28,0.24938,3.39384
2023-09-30 23:08:29,0.25000,3.41930
2023-09-30 23:08:30,0.24750,3.36270
2023-09-30 23:08:31,0.25063,3.42214
2023-09-30 23:08:32,0.25000,3.41930
2023-09-30 23:08:33,0.25313,3.45636
2023-09-30 23:08:34,0.25000,3.33139
2023-09-30 23:08:35,0.24938,3.37165
2023-09-30 23:08:36,0.25126,3.44808
2023-09-30 23:08:37,0.24938,3.39384
2023-09-30 23:08:38,0.25000,3.41930
2023-09-30 23:08:39,0.25000,3.41930
2023-09-30 23:08:40,0.25063,3.42214
2023-09-30 23:08:41,0.25000,3.41930
2023-09-30 23:08:42,0.25187,3.40537
2023-09-30 23:08:43,0.24874,3.41360
2023-09-30 23:08:44,0.25250,3.45349
2023-09-30 23:08:45,0.24812,3.38792
2023-09-30 23:08:46,0.24750,3.38511
2023-09-30 23:08:47,0.25000,3.41930
2023-09-30 23:08:48,0.25000,3.41930
2023-09-30 23:08:49,0.25250,3.45349
2023-09-30 23:08:50,0.25126,3.44808
2023-09-30 23:08:51,0.25063,3.42214
2023-09-30 23:08:52,0.24750,3.36270
2023-09-30 23:08:53,0.25000,3.41930
2023-09-30 23:08:54,0.25063,3.42214
2023-09-30 23:08:55,0.25313,3.47968
2023-09-30 23:08:56,0.25000,3.41930
2023-09-30 23:08:57,0.25126,3.40237
2023-09-30 23:08:58,0.25000,3.41930
2023-09-30 23:08:59,0.24688,3.35990
2023-09-30 23:09:00,0.25126,3.44808
2023-09-30 23:09:01,0.25000,3.39667
2023-09-30 23:09:02,0.24938,3.39384
2023-09-30 23:09:03,0.25000,3.41930
2023-09-30 23:09:04,0.25000,3.41930
2023-09-30 23:09:05,0.25063,3.42214
2023-09-30 23:09:06,0.25000,3.41930
2023-09-30 23:09:07,0.25250,3.45349
2023-09-30 23:09:08,0.24750,3.38511
2023-09-30 23:09:09,0.25000,3.41930
2023-09-30 23:09:10,0.25063,3.42214
2023-09-30 23:09:11,0.25000,3.41930
2023-09-30 23:09:12,0.25313,3.45636
2023-09-30 23:09:13,0.24750,3.38511
2023-09-30 23:09:14,0.25313,3.47968
2023-09-30 23:09:15,0.25000,3.41930
2023-09-30 23:09:16,0.25000,3.41930
2023-09-30 23:09:17,0.25000,3.41930
2023-09-30 23:09:18,0.25000,3.41930
2023-09-30 23:09:19,0.24938,3.39384
2023-09-30 23:09:20,0.25000,3.41930
2023-09-30 23:09:21,0.25313,3.47968
2023-09-30 23:09:22,0.24938,3.39384
2023-09-30 23:09:23,0.25000,3.41930
2023-09-30 23:09:24,0.25063,3.42214
2023-09-30 23:09:25,0.24938,3.39384
2023-09-30 23:09:26,0.25000,3.41930
2023-09-30 23:09:27,0.25000,3.41930
2023-09-30 23:09:28,0.25000,3.41930
2023-09-30 23:09:29,0.25063,3.42214
2023-09-30 23:09:30,0.25063,3.42214
2023-09-30 23:09:31,0.25250,3.43064
2023-09-30 23:09:32,0.25000,3.41930
2023-09-30 23:09:33,0.25063,3.33423
2023-09-30 23:09:34,0.25000,3.39667
2023-09-30 23:09:35,0.25063,3.42214
2023-09-30 23:09:36,0.25063,3.42214
2023-09-30 23:09:37,0.25063,3.42214
2023-09-30 23:09:38,0.24938,3.39384
2023-09-30 23:09:39,0.24688,3.35990
2023-09-30 23:09:40,0.25313,3.47968
2023-09-30 23:09:41,0.24938,3.39384
2023-09-30 23:09:42,0.25000,3.41930
2023-09-30 23:09:43,0.25063,3.42214
2023-09-30 23:09:44,0.25000,3.41930
2023-09-30 23:09:45,0.25000,3.41930
2023-09-30 23:09:46,0.25000,3.41930
2023-09-30 23:09:47,0.24938,3.39384
2023-09-30 23:09:48,0.25063,3.42214
2023-09-30 23:09:49,0.24812,3.41078
2023-09-30 23:09:50,0.25000,3.41930
2023-09-30 23:09:51,0.24938,3.39384
2023-09-30 23:09:52,0.25063,3.42214
2023-09-30 23:09:53,0.25063,3.42214
2023-09-30 23:09:54,0.25187,3.42778
2023-09-30 23:09:55,0.24874,3.41360
2023-09-30 23:09:56,0.25000,3.41930
2023-09-30 23:09:57,0.25000,3.41930
2023-09-30 23:09:58,0.25000,3.41930
2023-09-30 23:09:59,0.25000,3.41930
2023-09-30 23:10:00,0.24938,3.39384
2023-09-30 23:10:01,0.25063,3.42214
2023-09-30 23:10:02,0.25187,3.42778
2023-09-30 23:10:03,0.25000,3.41930
2023-09-30 23:10:04,0.25063,3.42214
2023-09-30 23:10:05,0.25063,3.42214
2023-09-30 23:10:06,0.25000,3.41930
2023-09-30 23:10:07,0.25063,3.44523
2023-09-30 23:10:08,0.24938,3.39384
