Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-09-19 19:10:42,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:10:43,0.25628,3.44778,3.44778,0.00000
2023-09-19 19:10:44,0.27638,3.53893,3.53893,0.00000
2023-09-19 19:10:45,0.25628,3.44778,3.44778,0.00000
2023-09-19 19:10:46,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:10:47,0.25250,3.43064,3.43064,0.00000
2023-09-19 19:10:48,0.25628,3.44778,3.44778,0.00000
2023-09-19 19:10:49,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:10:50,0.27960,3.55350,3.55350,0.00000
2023-09-19 19:10:51,0.25628,3.44778,3.44778,0.00000
2023-09-19 19:10:52,0.25126,3.42500,3.42500,0.00000
2023-09-19 19:10:53,0.25750,3.45331,3.45331,0.00000
2023-09-19 19:10:54,0.25313,3.43351,3.43351,0.00000
2023-09-19 19:10:55,0.25750,3.45331,3.45331,0.00000
2023-09-19 19:10:56,0.25313,3.43351,3.43351,0.00000
2023-09-19 19:10:57,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:10:58,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:10:59,0.25250,3.43064,3.43064,0.00000
2023-09-19 19:11:00,0.25628,3.44778,3.44778,0.00000
2023-09-19 19:11:01,0.26000,3.46464,3.46464,0.00000
2023-09-19 19:11:02,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:11:03,0.26000,3.46464,3.46464,0.00000
2023-09-19 19:11:04,0.25693,3.45071,3.45071,0.00000
2023-09-19 19:11:05,0.25313,3.43351,3.43351,0.00000
2023-09-19 19:11:06,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:11:07,0.26000,3.46464,3.46464,0.00000
2023-09-19 19:11:08,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:11:09,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:11:10,0.25377,3.43639,3.43639,0.00000
2023-09-19 19:11:11,0.25250,3.43064,3.43064,0.00000
2023-09-19 19:11:12,0.25750,3.45331,3.45331,0.00000
2023-09-19 19:11:13,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:11:14,0.24874,3.41360,3.41360,0.00000
2023-09-19 19:11:15,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:11:16,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:11:17,0.24812,3.41078,3.41078,0.00000
2023-09-19 19:11:18,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:11:19,0.25815,3.45623,3.45623,0.00000
2023-09-19 19:11:20,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:11:21,0.25628,3.44778,3.44778,0.00000
2023-09-19 19:11:22,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:11:23,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:11:24,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:11:25,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:11:26,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:11:27,0.25628,3.44778,3.44778,0.00000
2023-09-19 19:11:28,0.25750,3.45331,3.45331,0.00000
2023-09-19 19:11:29,0.25250,3.43064,3.43064,0.00000
2023-09-19 19:11:30,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:11:31,0.25693,3.45071,3.45071,0.00000
2023-09-19 19:11:32,0.30730,3.67914,3.67914,0.00000
2023-09-19 19:11:33,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:11:34,0.26000,3.46464,3.46464,0.00000
2023-09-19 19:11:35,0.25879,3.45918,3.45918,0.00000
2023-09-19 19:11:36,0.25628,3.44778,3.44778,0.00000
2023-09-19 19:11:37,0.26131,3.47057,3.47057,0.00000
2023-09-19 19:11:38,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:11:39,0.25377,3.43639,3.43639,0.00000
2023-09-19 19:11:40,0.26884,3.50475,3.50475,0.00000
2023-09-19 19:11:41,0.26065,3.46760,3.46760,0.00000
2023-09-19 19:11:42,0.25879,3.45918,3.45918,0.00000
2023-09-19 19:11:43,0.25250,3.43064,3.43064,0.00000
2023-09-19 19:11:44,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:11:45,0.25750,3.45331,3.45331,0.00000
2023-09-19 19:11:46,0.27387,3.52753,3.52753,0.00000
2023-09-19 19:11:47,0.25441,3.43929,3.43929,0.00000
2023-09-19 19:11:48,0.26000,3.46464,3.46464,0.00000
2023-09-19 19:11:49,0.24937,3.41644,3.41644,0.00000
2023-09-19 19:11:50,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:11:51,0.25750,3.45331,3.45331,0.00000
2023-09-19 19:11:52,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:11:53,0.25879,3.45918,3.45918,0.00000
2023-09-19 19:11:54,0.25815,3.45623,3.45623,0.00000
