Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-03 00:35:16,0.26065,3.4676,3.4676,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:17,0.26131,3.47057,3.47057,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:18,0.26434,3.48432,3.48432,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:19,0.25377,3.43639,3.43639,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:20,0.267,3.4964,3.4964,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:21,0.25564,3.44487,3.44487,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:22,0.2575,3.45331,3.45331,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:23,0.2807,3.55851,3.55851,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:24,0.25628,3.44778,3.44778,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:25,0.2575,3.45331,3.45331,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:26,0.25126,3.425,3.425,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:27,0.2575,3.45331,3.45331,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:28,0.27525,3.5338,3.5338,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:29,0.25871,3.45878,3.45878,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:30,0.2575,3.45331,3.45331,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:31,0.2575,3.45331,3.45331,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:32,0.25187,3.42778,3.42778,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:33,0.23497,3.35116,3.35116,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:34,0.25066,3.42229,3.42229,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:35,0.25,3.4193,3.4193,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:36,0.25564,3.44487,3.44487,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:37,0.25564,3.44487,3.44487,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:38,0.25,3.4193,3.4193,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:39,0.26316,3.47896,3.47896,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:40,0.25564,3.44487,3.44487,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:41,0.25063,3.42214,3.42214,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:42,0.255,3.44197,3.44197,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:43,0.25063,3.42214,3.42214,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:44,0.25871,3.45878,3.45878,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:45,0.255,3.44197,3.44197,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:46,0.25063,3.42214,3.42214,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:47,0.25313,3.43351,3.43351,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:48,0.2575,3.45331,3.45331,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:49,0.25,3.4193,3.4193,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
2023-10-03 00:35:50,0.255,3.44197,3.44197,0.0,1.0003789415576887,78.0,79.4287109375,262.91663000000005,0.2588502631578947,1.1671074641315113
