Date,CPU Utilization,CPU Power
2023-09-19 18:46:35,0.00000,0.00000
2023-09-19 18:46:36,0.00000,0.00000
2023-09-19 18:46:37,0.00000,0.00000
2023-09-19 18:46:38,0.00000,0.00000
2023-09-19 18:46:39,0.00000,0.00000
2023-09-19 18:46:40,0.00000,0.00000
2023-09-19 18:46:41,0.00000,0.00000
2023-09-19 18:46:42,0.00000,0.00000
2023-09-19 18:46:43,0.00000,0.00000
2023-09-19 18:46:44,0.00000,0.00000
2023-09-19 18:46:45,0.00000,0.00000
2023-09-19 18:46:46,0.00000,0.00000
2023-09-19 18:46:47,0.00000,0.00000
2023-09-19 18:46:48,0.00000,0.00000
2023-09-19 18:46:49,0.00000,0.00000
2023-09-19 18:46:50,0.00000,0.00000
2023-09-19 18:46:51,0.00000,0.00000
2023-09-19 18:46:52,0.00000,0.00000
2023-09-19 18:46:53,0.00000,0.00000
2023-09-19 18:46:54,0.00000,0.00000
2023-09-19 18:46:55,0.00000,0.00000
2023-09-19 18:46:56,0.00250,0.03397
2023-09-19 18:46:57,0.00000,0.00000
2023-09-19 18:46:58,0.00000,0.00000
2023-09-19 18:46:59,0.00000,0.00000
2023-09-19 18:47:00,0.00000,0.00000
2023-09-19 18:47:01,0.00000,0.00000
2023-09-19 18:47:02,0.00000,0.00000
2023-09-19 18:47:03,0.00000,0.00000
2023-09-19 18:47:04,0.00000,0.00000
2023-09-19 18:47:05,0.00000,0.00000
2023-09-19 18:47:06,0.00000,0.00000
2023-09-19 18:47:07,0.00000,0.00000
2023-09-19 18:47:08,0.00000,0.00000
2023-09-19 18:47:09,0.00000,0.00000
2023-09-19 18:47:10,0.00000,0.00000
2023-09-19 18:47:11,0.00000,0.00000
2023-09-19 18:47:12,0.00000,0.00000
2023-09-19 18:47:13,0.00000,0.00000
2023-09-19 18:47:14,0.00000,0.00000
2023-09-19 18:47:15,0.00000,0.00000
2023-09-19 18:47:16,0.00000,0.00000
2023-09-19 18:47:17,0.00000,0.00000
2023-09-19 18:47:18,0.00252,0.03451
2023-09-19 18:47:19,0.00000,0.00000
2023-09-19 18:47:20,0.00000,0.00000
2023-09-19 18:47:21,0.00000,0.00000
2023-09-19 18:47:22,0.00000,0.00000
2023-09-19 18:47:23,0.00000,0.00000
2023-09-19 18:47:24,0.00000,0.00000
2023-09-19 18:47:25,0.00000,0.00000
2023-09-19 18:47:26,0.00000,0.00000
2023-09-19 18:47:27,0.00000,0.00000
2023-09-19 18:47:28,0.00000,0.00000
2023-09-19 18:47:29,0.00000,0.00000
2023-09-19 18:47:30,0.00000,0.00000
2023-09-19 18:47:31,0.00000,0.00000
2023-09-19 18:47:32,0.00000,0.00000
