Date,CPU Utilization,CPU Power
2023-09-30 23:04:24,0.25187,3.42778
2023-09-30 23:04:25,0.25000,3.41930
2023-09-30 23:04:26,0.25000,3.41930
2023-09-30 23:04:27,0.25000,3.41930
2023-09-30 23:04:28,0.24688,3.35990
2023-09-30 23:04:29,0.25063,3.44523
2023-09-30 23:04:30,0.25000,3.41930
2023-09-30 23:04:31,0.25063,3.42214
2023-09-30 23:04:32,0.25000,3.41930
2023-09-30 23:04:33,0.25063,3.44523
2023-09-30 23:04:34,0.24938,3.28709
2023-09-30 23:04:35,0.24812,3.38792
2023-09-30 23:04:36,0.25377,3.48256
2023-09-30 23:04:37,0.25126,3.44808
2023-09-30 23:04:38,0.24938,3.39384
2023-09-30 23:04:39,0.25063,3.44523
2023-09-30 23:04:40,0.25000,3.41930
2023-09-30 23:04:41,0.25063,3.42214
2023-09-30 23:04:42,0.25000,3.39667
2023-09-30 23:04:43,0.25063,3.44523
2023-09-30 23:04:44,0.25063,3.42214
2023-09-30 23:04:45,0.25063,3.42214
2023-09-30 23:04:46,0.24750,3.36270
2023-09-30 23:04:47,0.25377,3.48256
2023-09-30 23:04:48,0.25063,3.42214
2023-09-30 23:04:49,0.25000,3.41930
2023-09-30 23:04:50,0.25126,3.44808
2023-09-30 23:04:51,0.25000,3.39667
2023-09-30 23:04:52,0.25000,3.41930
2023-09-30 23:04:53,0.24812,3.41078
2023-09-30 23:04:54,0.24938,3.39384
2023-09-30 23:04:55,0.25063,3.44523
2023-09-30 23:04:56,0.24938,3.39384
2023-09-30 23:04:57,0.24938,3.39384
2023-09-30 23:04:58,0.25000,3.41930
2023-09-30 23:04:59,0.25377,3.48256
2023-09-30 23:05:00,0.24938,3.39384
2023-09-30 23:05:01,0.24750,3.36270
2023-09-30 23:05:02,0.25063,3.42214
2023-09-30 23:05:03,0.25187,3.42778
2023-09-30 23:05:04,0.24938,3.39384
2023-09-30 23:05:05,0.25063,3.44523
2023-09-30 23:05:06,0.25000,3.41930
2023-09-30 23:05:07,0.25063,3.42214
2023-09-30 23:05:08,0.25000,3.41930
2023-09-30 23:05:09,0.25000,3.41930
2023-09-30 23:05:10,0.25000,3.41930
2023-09-30 23:05:11,0.25063,3.44523
2023-09-30 23:05:12,0.25313,3.45636
2023-09-30 23:05:13,0.25000,3.41930
2023-09-30 23:05:14,0.25063,3.42214
2023-09-30 23:05:15,0.25000,3.41930
2023-09-30 23:05:16,0.25000,3.41930
2023-09-30 23:05:17,0.25063,3.42214
2023-09-30 23:05:18,0.25000,3.41930
2023-09-30 23:05:19,0.25063,3.42214
2023-09-30 23:05:20,0.25000,3.41930
2023-09-30 23:05:21,0.25000,3.41930
2023-09-30 23:05:22,0.24938,3.39384
2023-09-30 23:05:23,0.25000,3.41930
2023-09-30 23:05:24,0.25063,3.42214
2023-09-30 23:05:25,0.25000,3.41930
2023-09-30 23:05:26,0.25000,3.41930
2023-09-30 23:05:27,0.25000,3.41930
2023-09-30 23:05:28,0.25000,3.41930
2023-09-30 23:05:29,0.25189,3.42787
2023-09-30 23:05:30,0.24938,3.37165
2023-09-30 23:05:31,0.24938,3.37165
2023-09-30 23:05:32,0.25000,3.41930
2023-09-30 23:05:33,0.25000,3.39667
2023-09-30 23:05:34,0.25126,3.31615
2023-09-30 23:05:35,0.25000,3.41930
2023-09-30 23:05:36,0.25000,3.41930
2023-09-30 23:05:37,0.24938,3.39384
2023-09-30 23:05:38,0.25000,3.41930
2023-09-30 23:05:39,0.25126,3.42500
2023-09-30 23:05:40,0.24812,3.41078
2023-09-30 23:05:41,0.25000,3.41930
2023-09-30 23:05:42,0.25000,3.41930
2023-09-30 23:05:43,0.24938,3.39384
2023-09-30 23:05:44,0.25000,3.41930
2023-09-30 23:05:45,0.25000,3.41930
2023-09-30 23:05:46,0.25063,3.44523
2023-09-30 23:05:47,0.25000,3.41930
2023-09-30 23:05:48,0.25000,3.39667
2023-09-30 23:05:49,0.25063,3.42214
2023-09-30 23:05:50,0.25187,3.42778
2023-09-30 23:05:51,0.25000,3.41930
2023-09-30 23:05:52,0.25063,3.44523
