Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-02 22:49:55,0.24874,3.4136,3.4136,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:49:56,0.24747,3.40785,3.40785,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:49:57,0.25063,3.42214,3.42214,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:49:58,0.25313,3.43351,3.43351,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:49:59,0.255,3.44197,3.44197,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:00,0.2525,3.43064,3.43064,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:01,0.255,3.44197,3.44197,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:02,0.24685,3.40502,3.40502,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:03,0.24747,3.40785,3.40785,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:04,0.24747,3.40785,3.40785,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:05,0.24495,3.3964,3.3964,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:06,0.24365,3.39053,3.39053,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:07,0.24557,3.39921,3.39921,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:08,0.24874,3.4136,3.4136,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:09,0.24874,3.4136,3.4136,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:10,0.24874,3.4136,3.4136,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:11,0.25063,3.42214,3.42214,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:12,0.25189,3.42787,3.42787,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:13,0.28827,3.59281,3.59281,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:14,0.24937,3.41644,3.41644,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:15,0.25063,3.42214,3.42214,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:16,0.2575,3.45331,3.45331,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:17,0.25063,3.42214,3.42214,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:18,0.25063,3.42214,3.42214,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:19,0.26119,3.47006,3.47006,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:20,0.24812,3.41078,3.41078,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:21,0.27182,3.51824,3.51824,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:22,0.25773,3.45436,3.45436,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:23,0.25063,3.42214,3.42214,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:24,0.25,3.4193,3.4193,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:25,0.2525,3.43064,3.43064,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:26,0.25815,3.45623,3.45623,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:27,0.18939,3.14449,3.14449,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:29,0.27387,3.52753,3.52753,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
2023-10-02 22:50:30,0.25,3.4193,3.4193,0.0,1.6929979930410306,79.0,120577.630859375,260.38888000000003,0.25151526315789474,1841.1109781568255
