,algo-format-size-repetation,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
251,huffman-pdf-small-high-2,1.0086228659075742,2.0,83.091796875,10.1885,0.2448966666666666,33.30159440750459
252,huffman-pdf-small-high-3,1.0090648850019486,2.0,85.455078125,10.25744,0.2499666666666666,33.32857853609502
253,huffman-pdf-small-high-4,1.009194415049412,2.0,81.2685546875,10.21186,0.2466166666666666,32.26972471345743
254,huffman-pdf-small-high-5,1.00993743613423,2.0,93.7353515625,10.17738,0.24408,37.73420700234289
255,huffman-pdf-small-high-6,1.0087140463286215,2.0,79.2275390625,10.21256,0.2466666666666666,31.45075533745252
256,huffman-pdf-small-high-7,1.0077556891489186,2.0,66.12890625,10.20029,0.2457666666666667,26.378848967170946
257,huffman-pdf-small-high-8,1.0096767015943324,2.0,88.380859375,10.20122,0.2458333333333333,35.242388672089376
258,huffman-pdf-small-high-9,1.0090392146400649,2.0,83.712890625,10.21955,0.24718,33.139598140860926
259,huffman-pdf-small-high-10,1.0087451245974943,2.0,81.4248046875,11.19995,0.3192533333333333,22.77221110587515
260,huffman-pdf-small-high-11,1.008755166943903,2.0,76.4677734375,10.21279,0.2466833333333333,30.35248370669129
261,huffman-pdf-small-high-12,1.0091028354570164,2.0,80.7568359375,10.21256,0.2466666666666666,32.05783644110781
262,huffman-pdf-small-high-13,1.0097735768448022,2.0,90.1669921875,10.2114,0.24658,35.81001028138619
263,huffman-pdf-small-high-14,1.0092465538784452,2.0,81.2578125,10.19984,0.24573,32.42004302201104
264,huffman-pdf-small-high-15,1.0097923140616734,2.0,89.5166015625,10.21163,0.2466,35.54802225072827
265,huffman-pdf-small-high-16,1.0096876311152578,2.0,89.697265625,10.23477,0.2483,35.29591110678649
266,huffman-pdf-small-high-17,1.0095635996033483,2.0,89.134765625,10.23546,0.24835,35.06514160952561
267,huffman-pdf-small-high-18,1.0083524594013795,2.0,77.4541015625,10.23476,0.2483,30.478250765653787
268,huffman-pdf-small-high-19,1.0100325811093134,2.0,93.70703125,10.25767,0.2499833333333333,36.54369025399341
269,huffman-pdf-small-high-20,1.0100512614781136,2.0,88.08203125,10.22297,0.2474333333333333,34.8218651326022
270,huffman-pdf-small-high-21,1.0090015858435348,2.0,81.6787109375,10.22297,0.2474333333333333,32.29041174581706
271,huffman-pdf-small-high-22,1.0100496996383856,2.0,96.1103515625,10.89272,0.2966666666666666,29.74165104555761
272,huffman-pdf-small-high-23,1.0093544160259895,2.0,84.943359375,10.24588,0.2491166666666666,33.27954526465611
273,huffman-pdf-small-high-24,1.0091671763889485,2.0,80.087890625,10.74373,0.2857133333333333,26.090431493470007
274,huffman-pdf-small-high-25,1.0091212447620177,2.0,85.45703125,10.33678,0.2558,32.31930314738273
275,huffman-pdf-small-high-26,1.009047931986771,2.0,84.140625,10.2579,0.25,32.810078086157986
276,huffman-pdf-small-high-27,1.0104521752875453,2.0,98.412109375,10.23476,0.2483,38.72524356231633
277,huffman-pdf-small-high-28,1.0099011984634862,2.0,87.755859375,10.2114,0.24658,34.852423821965814
278,huffman-pdf-small-high-29,1.0091906203764018,2.0,84.79296875,10.18705,0.2447933333333333,34.00257577021674
279,huffman-pdf-small-high-30,1.010232418610963,2.0,86.0068359375,10.2232,0.24745,33.998413814451496
280,huffman-pdf-small-high-31,1.008989877457536,2.0,83.4384765625,10.22297,0.2474333333333333,32.98610779629545
281,huffman-pdf-small-high-32,1.0092452637177411,2.0,85.08203125,10.21163,0.2466,33.78700584271478
282,huffman-pdf-small-high-33,1.0094221017743514,2.0,82.2998046875,10.23453,0.2482799999999999,32.38837540878129
283,huffman-pdf-small-high-34,1.0091145922762654,2.0,84.23828125,10.23454,0.2482833333333333,33.15076860863737
284,huffman-pdf-small-high-35,1.008593201221067,2.0,76.5185546875,10.66576,0.2799833333333333,25.623754905719014
285,huffman-pdf-small-high-36,1.0082891066980646,2.0,73.9306640625,10.57138,0.2730433333333333,25.613052850986165
286,huffman-pdf-small-high-37,1.0089565449864877,2.0,78.6181640625,10.29144,0.2524666666666667,30.258173251555707
287,huffman-pdf-small-high-38,1.0096025558110908,2.0,82.6630859375,10.22435,0.2475333333333333,32.66195800692478
288,huffman-pdf-small-high-39,1.009684660107243,2.0,87.7958984375,10.23476,0.2483,34.54775608771037
289,huffman-pdf-small-high-40,1.009398502128406,2.0,82.044921875,10.21163,0.2466,32.58093646836508
290,huffman-pdf-small-high-41,1.0095890655362267,2.0,85.552734375,10.22297,0.2474333333333333,33.821946835854675
291,huffman-pdf-small-high-42,1.0103639714254629,2.0,89.021484375,10.23476,0.2483,35.03002513201452
292,huffman-pdf-small-high-43,1.010005536616582,2.0,87.78125,10.24632,0.2491466666666666,34.385770850496826
293,huffman-pdf-small-high-44,1.008860774404825,2.0,80.802734375,10.24657,0.2491666666666666,31.64882595201292
294,huffman-pdf-small-high-45,1.008701413370125,2.0,78.416015625,10.22247,0.2473966666666666,31.00666686261172
295,huffman-pdf-small-high-46,1.009637551870859,2.0,90.68359375,10.2232,0.24745,35.84713136912226
296,huffman-pdf-small-high-47,1.0093712548588916,2.0,81.486328125,10.90567,0.29762,25.105581441745777
297,huffman-pdf-small-high-48,1.0098157406491424,2.0,82.1689453125,10.80134,0.2899466666666666,26.23686589279364
298,huffman-pdf-small-high-49,1.0097222986622152,2.0,87.462890625,10.79046,0.28915,28.032425121334363
299,huffman-pdf-small-high-50,1.008968841768872,2.0,81.1259765625,10.34836,0.25665,30.545493107992943
300,huffman-pdf-large-low-1,1.026223608387962,7.0,621.5380859375,27.35417,0.24999375,90.88978020947
301,huffman-pdf-large-low-2,1.0255042908508918,6.0,529.8525390625,23.87842,0.2482142857142857,89.39694131064513
302,huffman-pdf-large-low-3,1.0264640596890937,6.0,559.720703125,23.9011,0.2489285714285714,94.07597658216952
303,huffman-pdf-large-low-4,1.0258382068911411,7.0,554.4794921875,27.33171,0.249375,81.3515385755594
304,huffman-pdf-large-low-5,1.025640479334841,6.0,522.98046875,24.68373,0.2735857142857142,77.44283916340679
305,huffman-pdf-large-low-6,1.0230308417601923,7.0,500.169921875,27.93833,0.2660975,67.27850530231656
306,huffman-pdf-large-low-7,1.0247012006461615,6.0,517.087890625,23.9122,0.2492785714285714,86.74808289826456
307,huffman-pdf-large-low-8,1.0302318463582751,6.0,629.30859375,23.93534,0.2500071428571428,105.16510131348392
308,huffman-pdf-large-low-9,1.021933373229549,9.0,632.0458984375,34.30942,0.252567,72.93880358480716
309,huffman-pdf-large-low-10,1.0220346451350226,8.0,578.4521484375,30.78481,0.2502722222222222,75.07897088633948
310,huffman-pdf-large-low-11,1.0274012517237745,6.0,558.8271484375,24.62613,0.2717714285714285,83.49828038336148
311,huffman-pdf-large-low-12,1.0270257627083117,7.0,554.02734375,28.08644,0.27018,73.00982494120244
312,huffman-pdf-large-low-13,1.0216407588984326,7.0,494.5712890625,27.46115,0.2529425,71.20137391941984
313,huffman-pdf-large-low-14,1.029162492377696,6.0,597.990234375,23.99612,0.2519228571428571,98.92031564041476
314,huffman-pdf-large-low-15,1.0308824349596155,6.0,651.595703125,23.91173,0.2492642857142857,109.32189614632668
315,huffman-pdf-large-low-16,1.0268517938645434,7.0,595.41015625,27.33196,0.24938125,87.35377231569505
316,huffman-pdf-large-low-17,1.027923605088217,7.0,621.8193359375,27.3433,0.24969375,91.0763512650098
317,huffman-pdf-large-low-18,1.0263184048601772,7.0,560.142578125,28.2164,0.2737625,72.51419405187875
318,huffman-pdf-large-low-19,1.0224745152253918,7.0,512.2138671875,27.51311,0.254375,73.18755198175228
319,huffman-pdf-large-low-20,1.026088695838365,8.0,636.0986328125,30.78526,0.2502833333333333,82.55620217429745
320,huffman-pdf-large-low-21,1.028608904107368,7.0,654.7919921875,27.35394,0.2499874999999999,95.75581922372736
321,huffman-pdf-large-low-22,1.0238337250620493,8.0,625.744140625,30.80817,0.2508444444444444,80.97042197477276
322,huffman-pdf-large-low-23,1.02309067936068,8.0,575.767578125,31.30696,0.2630666666666666,69.9101905048615
323,huffman-pdf-large-low-24,1.0253632718672865,7.0,588.91015625,28.24996,0.2746875,75.8913555564977
324,huffman-pdf-large-low-25,1.0275419325491146,6.0,571.3505859375,24.00312,0.2521428571428571,94.4035467448368
325,huffman-pdf-large-low-26,1.0259137764117194,6.0,529.5390625,23.92353,0.2496357142857143,88.66781826179528
326,huffman-pdf-large-low-27,1.031430642198818,6.0,632.8359375,23.89021,0.2485857142857142,106.56019329171136
327,huffman-pdf-large-low-28,1.0258831701827469,6.0,550.173828125,23.9476,0.2503928571428571,91.75209636258585
328,huffman-pdf-large-low-29,1.0304160789666483,7.0,704.6318359375,27.34307,0.2496875,103.20914631716514
329,huffman-pdf-large-low-30,1.030477287629317,7.0,653.642578125,28.39224,0.2786099999999999,82.63118416689201
330,huffman-pdf-large-low-31,1.0307300302542564,5.0,556.328125,20.78162,0.25977,103.05347061400629
331,huffman-pdf-large-low-32,1.029236374890304,7.0,626.2216796875,27.3086,0.2487375,92.19076048530628
332,huffman-pdf-large-low-33,1.0302077168957993,6.0,630.8408203125,23.9233,0.2496285714285714,105.63416653851534
333,huffman-pdf-large-low-34,1.0288010634728957,6.0,586.2001953125,23.99156,0.2517785714285714,97.0440037143414
334,huffman-pdf-large-low-35,1.0404283725935866,6.0,824.0556640625,23.92401,0.2496499999999999,137.972013789606
335,huffman-pdf-large-low-36,1.0374449494726263,8.0,895.982421875,31.36341,0.2644499999999999,108.0270813567294
336,huffman-pdf-large-low-37,1.0239777859050812,7.0,558.4267578125,27.8083,0.2625125,76.49653997833006
337,huffman-pdf-large-low-38,1.0276557321957005,6.0,578.6259765625,24.00312,0.2521428571428571,95.60565048964553
338,huffman-pdf-large-low-39,1.0245373764121737,7.0,526.21875,27.3433,0.24969375,77.07396818881087
339,huffman-pdf-large-low-40,1.0222862245398852,6.0,464.4306640625,23.95799,0.2507214285714286,77.31772259817191
340,huffman-pdf-large-low-41,1.0220647777780247,7.0,484.5556640625,27.38842,0.2509375,70.50357325161747
341,huffman-pdf-large-low-42,1.026361633744725,7.0,592.98046875,27.32017,0.2490562499999999,87.14842585280326
342,huffman-pdf-large-low-43,1.038229378255072,8.0,940.130859375,31.69123,0.2724833333333333,108.87026239403284
343,huffman-pdf-large-low-44,1.0350912391861893,7.0,799.015625,27.42172,0.25185625,115.69320371629792
344,huffman-pdf-large-low-45,1.0281543938912938,6.0,594.8212890625,23.9122,0.2492785714285714,99.7888510420894
345,huffman-pdf-large-low-46,1.0252311066358568,6.0,491.5068359375,23.8404,0.2470171428571428,83.46202748053102
346,huffman-pdf-large-low-47,1.0265100297878609,6.0,537.1748046875,23.93487,0.2499928571428571,89.775319937411
347,huffman-pdf-large-low-48,1.0253801424915536,7.0,575.515625,27.3662,0.250325,84.01143396542304
348,huffman-pdf-large-low-49,1.0260405701293822,7.0,589.0859375,28.31865,0.27658125,75.21134834049319
349,huffman-pdf-large-low-50,1.023356464772404,7.0,500.525390625,27.85181,0.2637112499999999,68.14657479739546
350,huffman-pdf-large-high-1,1.0025193560374843,22.0,159.7392578125,78.83776,0.2518591304347826,8.044882148764898
351,huffman-pdf-large-high-2,1.0029394142339556,20.0,172.166015625,72.46278999999998,0.2569047619047618,9.248264096854696
352,huffman-pdf-large-high-3,1.0031380599979631,19.0,170.7861328125,68.97823,0.2565305,9.651649698247532
353,huffman-pdf-large-high-4,1.0030545516000944,19.0,168.1728515625,68.44223,0.2506199999999999,9.804286894926593
354,huffman-pdf-large-high-5,1.002981585983354,19.0,160.91796875,69.39582999999999,0.261135,8.879859271028153
355,huffman-pdf-large-high-6,1.0027989088999814,18.0,151.6865234375,65.63488000000001,0.2577557894736842,8.966106091131406
356,huffman-pdf-large-high-7,1.002716854455766,22.0,177.1513671875,78.70219999999998,0.2505586956521739,8.98355345385589
357,huffman-pdf-large-high-8,1.004764629655071,21.0,261.4296875,73.04441999999997,0.2630128571428571,13.60789281136982
358,huffman-pdf-large-high-9,1.0051573264029785,17.0,260.04296875,61.47892,0.2491611111111111,16.97612744376801
359,huffman-pdf-large-high-10,1.0039311430082742,22.0,225.8291015625,72.60323,0.25838,12.03829746947768
360,huffman-pdf-large-high-11,1.0037405451224972,21.0,224.6552734375,76.15231999999997,0.2592995454545455,11.377103873011032
361,huffman-pdf-large-high-12,1.004418522215856,19.0,245.1142578125,68.32529000000001,0.2493304999999999,14.388372820498624
362,huffman-pdf-large-high-13,1.0025364649196171,21.0,156.4208984375,77.13969999999999,0.2691972727272727,7.532622008180072
363,huffman-pdf-large-high-14,1.0030123396863628,20.0,171.654296875,71.8983,0.2509766666666667,9.51267611923377
364,huffman-pdf-large-high-15,1.0033900138475291,22.0,202.728515625,75.38489999999999,0.2516072727272727,10.68826682587921
365,huffman-pdf-large-high-16,1.0031901640003384,23.0,205.955078125,83.10194999999999,0.2595449999999999,9.548796173063565
366,huffman-pdf-large-high-17,1.0037397530984538,17.0,189.732421875,61.54833,0.2500111111111111,12.330082047566853
367,huffman-pdf-large-high-18,1.0040361591681402,17.0,204.587890625,62.63334,0.263305,12.405527815942106
368,huffman-pdf-large-high-19,1.004183955316513,18.0,216.1982421875,65.53487999999999,0.2565952631578947,12.856744554324996
369,huffman-pdf-large-high-20,1.003784452163676,17.0,186.7509765625,61.53490999999999,0.2498472222222222,12.146937206561644
370,huffman-pdf-large-high-21,1.0038087723275944,17.0,194.4658203125,62.71502,0.2643055555555556,11.731820862973548
371,huffman-pdf-large-high-22,1.003517081360713,17.0,174.462890625,62.1487,0.2573666666666667,10.907336645812563
372,huffman-pdf-large-high-23,1.003338353435532,19.0,164.578125,66.39353,0.2280295,10.870645053639024
373,huffman-pdf-large-high-24,1.0030665916398986,19.0,169.11328125,69.45947,0.2618370000000001,9.298550082172724
374,huffman-pdf-large-high-25,1.002713587037943,22.0,174.0,79.65430999999998,0.2596882608695652,8.411775055501955
375,huffman-pdf-large-high-26,1.0017618498635497,24.0,122.9169921875,87.17685,0.2649468,5.321720648003962
376,huffman-pdf-large-high-27,1.003940709620412,20.0,234.0458984375,72.75311,0.2599538095238095,12.37523017696166
377,huffman-pdf-large-high-28,1.002485011576057,29.0,170.173828125,93.45954999999998,0.2320353571428571,7.847203514228986
378,huffman-pdf-large-high-29,1.0027769096636987,20.0,160.451171875,72.35011999999998,0.2557214285714286,8.672344384626108
379,huffman-pdf-large-high-30,1.002595049340481,19.0,137.7763671875,67.98026,0.245526,8.254569329804065
380,huffman-pdf-large-high-31,1.001818967249432,25.0,134.232421875,89.27681,0.2531807692307692,5.938654329508889
381,huffman-pdf-large-high-32,1.002684270429324,22.0,168.607421875,78.67836,0.2503304347826087,8.560669592768498
382,huffman-pdf-large-high-33,1.0034449045511014,18.0,178.9921875,65.02291,0.2506526315789473,10.982353162149002
383,huffman-pdf-large-high-34,1.0030587907951405,17.0,152.2744140625,62.0219,0.2558133333333333,9.59751266477875
384,huffman-pdf-large-high-35,1.0034630972453489,17.0,179.0458984375,61.697300000000006,0.2518366666666666,11.523363334276912
385,huffman-pdf-large-high-36,1.0031369879120622,18.0,166.720703125,64.77524,0.2477778947368421,10.387665204453546
386,huffman-pdf-large-high-37,1.00258132225487,21.0,154.6416015625,77.03406999999999,0.2681386363636364,7.4865908402490335
387,huffman-pdf-large-high-38,1.0028142537255764,22.0,179.9541015625,78.63162999999999,0.2498826086956521,9.158586255750242
388,huffman-pdf-large-high-39,1.00344024423285,19.0,189.7197265625,69.49114,0.2621865,10.412924695062856
389,huffman-pdf-large-high-40,1.0017569251540557,22.0,113.6396484375,78.84979999999999,0.2519743478260869,5.719696115839991
390,huffman-pdf-large-high-41,1.0017227866513607,25.0,121.916015625,88.91199,0.2500865384615384,5.482897347388521
391,huffman-pdf-large-high-42,1.0030592467875,20.0,178.693359375,73.67667,0.269652380952381,8.99444075588612
392,huffman-pdf-large-high-43,1.0030622880316766,21.0,188.1669921875,75.27041999999999,0.2504590909090909,9.981189558661065
393,huffman-pdf-large-high-44,1.0031573335793746,18.0,166.5556640625,66.15743,0.2638210526315789,9.542701334328545
394,huffman-pdf-large-high-45,1.0043699023015369,22.0,278.5517578125,78.90579,0.2525108695652173,13.980314895263378
395,huffman-pdf-large-high-46,1.0021083056241735,22.0,137.5732421875,78.67813999999998,0.2503282608695653,6.985057827536107
396,huffman-pdf-large-high-47,1.0019038758186185,25.0,134.26171875,90.85831,0.266595,5.5428809134292445
397,huffman-pdf-large-high-48,1.001868980303394,22.0,121.7705078125,78.74937999999997,0.2510113043478261,6.160297604104271
398,huffman-pdf-large-high-49,1.0023224923867486,21.0,139.5712890625,76.88914999999997,0.2666859090909091,6.80661145551016
399,huffman-pdf-large-high-50,1.0027562763327649,19.0,149.560546875,68.19684000000001,0.247914,8.846097880655872
400,huffman-jpg-small-low-1,1.0003828139475064,4.0,5.248046875,17.002499999999998,0.245854,1.2554737691953644
401,huffman-jpg-small-low-2,1.000288730695609,4.0,3.8994140625,17.0488,0.2478959999999999,0.9226479440724912
402,huffman-jpg-small-low-3,1.0004328376407663,4.0,5.66796875,17.012900000000002,0.246312,1.352581762194666
403,huffman-jpg-small-low-4,1.000370373830796,4.0,5.0712890625,17.72754,0.277834,1.029637853231938
404,huffman-jpg-small-low-5,1.000288284603565,3.0,3.5517578125,14.06641,0.2714575,0.930161216521818
405,huffman-jpg-small-low-6,1.0003247865690852,4.0,4.3720703125,17.24906,0.25673,0.9872907863240428
406,huffman-jpg-small-low-7,1.0003138555685616,4.0,4.458984375,17.03697,0.247374,1.058009434100018
407,huffman-jpg-small-low-8,1.0005139721539442,4.0,7.0498046875,17.06156,0.248458,1.6630502138638112
408,huffman-jpg-small-low-9,1.0003396402600655,4.0,4.37890625,17.036749999999998,0.247364,1.0390642474242842
409,huffman-jpg-small-low-10,1.0003286466769667,3.0,3.9404296875,13.6054,0.2460425,1.1771237890240005
410,huffman-jpg-small-low-11,1.000335857563326,4.0,4.3642578125,17.00063,0.24577,1.0445194058130267
411,huffman-jpg-small-low-12,1.000342824619562,3.0,4.3798828125,13.5936,0.24539,1.313019402553568
412,huffman-jpg-small-low-13,1.000402185018639,3.0,5.05078125,13.58226,0.244765,1.519277840798699
413,huffman-jpg-small-low-14,1.000353615953068,4.0,5.1435546875,18.13186,0.2956659999999999,0.9594439722667648
414,huffman-jpg-small-low-15,1.0003752952267704,4.0,5.35546875,17.555030000000002,0.2702239999999999,1.128942948203328
415,huffman-jpg-small-low-16,1.000356136053481,4.0,4.828125,17.17679,0.25354,1.1086386454457624
416,huffman-jpg-small-low-17,1.0004026023064958,4.0,5.205078125,17.0011,0.245792,1.2456111498432638
417,huffman-jpg-small-low-18,1.0003095118265055,4.0,4.12109375,17.10806,0.25051,0.9615827473549372
418,huffman-jpg-small-low-19,1.0003318462215351,4.0,4.48046875,17.07313,0.248968,1.0540634998697251
419,huffman-jpg-small-low-20,1.0004091010825755,3.0,5.0908203125,13.63093,0.2474475,1.5093126441375322
420,huffman-jpg-small-low-21,1.0003901691962238,4.0,5.115234375,17.01529,0.2464179999999999,1.2199829288709874
421,huffman-jpg-small-low-22,1.0003790668216583,4.0,5.1630859375,17.06202,0.2484799999999999,1.2178322445364966
422,huffman-jpg-small-low-23,1.00032706431335,3.0,4.076171875,14.3222,0.28556,0.9966562182997342
423,huffman-jpg-small-low-24,1.000393149283941,4.0,5.0244140625,17.571450000000002,0.270948,1.0553387181668057
424,huffman-jpg-small-low-25,1.000592150448132,4.0,7.5322265625,17.1272,0.2513539999999999,1.7496500949317098
425,huffman-jpg-small-low-26,1.0003289811987546,4.0,4.2734375,17.038420000000002,0.247438,1.0136350993312562
426,huffman-jpg-small-low-27,1.000330360168414,3.0,4.2119140625,13.62949,0.2473699999999999,1.249260093670188
427,huffman-jpg-small-low-28,1.0002687106150523,4.0,3.5234375,17.061339999999998,0.248448,0.8312237230938615
428,huffman-jpg-small-low-29,1.0002742995129683,3.0,3.4423828125,13.5936,0.24539,1.031971771237754
429,huffman-jpg-small-low-30,1.000351873937984,3.0,4.43359375,13.65144,0.24858,1.3065055167730564
430,huffman-jpg-small-low-31,1.000271238060776,4.0,3.513671875,17.071469999999998,0.248896,0.8269368892637468
431,huffman-jpg-small-low-32,1.0003789725024168,3.0,4.744140625,13.61936,0.24681,1.4113609663178996
432,huffman-jpg-small-low-33,1.000278669742602,4.0,3.587890625,17.43491,0.264926,0.7767743981595988
433,huffman-jpg-small-low-34,1.0004533771942243,4.0,6.1298828125,17.51247,0.268348,1.3043868289211475
434,huffman-jpg-small-low-35,1.0003405436460766,4.0,4.353515625,17.11917,0.251,1.0131731716514434
435,huffman-jpg-small-low-36,1.0002929054824727,4.0,3.76171875,17.038429999999998,0.247438,0.8922577950243316
436,huffman-jpg-small-low-37,1.0003266856782391,4.0,4.2568359375,17.05001,0.2479479999999999,1.0069355287728945
437,huffman-jpg-small-low-38,1.000328279986496,3.0,3.98828125,13.59623,0.245535,1.1946862528224251
438,huffman-jpg-small-low-39,1.000322978860842,3.0,3.953125,13.60586,0.2460675,1.1807563568515216
439,huffman-jpg-small-low-40,1.0003580396355414,4.0,4.6103515625,16.97747,0.2447499999999999,1.10952826838774
440,huffman-jpg-small-low-41,1.0003223475813217,3.0,4.0986328125,13.61913,0.2467975,1.2194075821006258
441,huffman-jpg-small-low-42,1.0004187955762265,3.0,5.3173828125,14.32244,0.285575,1.300052019998931
442,huffman-jpg-small-low-43,1.0003208096202325,4.0,4.078125,17.500819999999997,0.267834,0.8700344071685691
443,huffman-jpg-small-low-44,1.0003063423966476,3.0,3.857421875,13.60588,0.2460675,1.1521691585282474
444,huffman-jpg-small-low-45,1.000410449562992,3.0,4.947265625,13.59501,0.24547,1.482474646844136
445,huffman-jpg-small-low-46,1.000293764130372,4.0,4.1591796875,17.06111,0.248438,0.9812561145223392
446,huffman-jpg-small-low-47,1.0003126953629264,3.0,3.994140625,13.60539,0.2460399999999999,1.1931818475866565
447,huffman-jpg-small-low-48,1.0003316749339304,4.0,4.365234375,17.05966,0.248376,1.030214282381842
448,huffman-jpg-small-low-49,1.000357460738737,4.0,4.7734375,17.038199999999996,0.247428,1.1322926392609003
449,huffman-jpg-small-low-50,1.0003334588923063,4.0,4.453125,17.02468,0.246832,1.059703738047845
450,huffman-jpg-small-high-1,1.0000873913065649,3.0,1.0712890625,13.63093,0.24745,0.3176096763544559
451,huffman-jpg-small-high-2,1.0000587341457463,3.0,0.705078125,14.83117,0.3136225,0.1515844371678894
452,huffman-jpg-small-high-3,1.0000702319295875,3.0,0.8603515625,14.17529,0.2774625,0.2187457904560084
453,huffman-jpg-small-high-4,1.0001264084441472,3.0,1.564453125,13.72278,0.2525125,0.4514790188384666
454,huffman-jpg-small-high-5,1.0000908136445217,3.0,1.0859375,13.6189,0.246785,0.3231052692358697
455,huffman-jpg-small-high-6,1.0001139769214051,3.0,1.3818359375,13.61936,0.24681,0.4110901126677291
456,huffman-jpg-small-high-7,1.00012820340139,3.0,1.5244140625,13.66471,0.24931,0.4474688712246144
457,huffman-jpg-small-high-8,1.0000509633376555,3.0,0.62890625,13.64249,0.248085,0.185819702465931
458,huffman-jpg-small-high-9,1.0001058936074363,3.0,1.3251953125,13.6753,0.249895,0.3877800496936595
459,huffman-jpg-small-high-10,1.0001219767718497,3.0,1.4775390625,13.64227,0.248075,0.4365855231869505
460,huffman-jpg-small-high-11,1.0001025099639935,3.0,1.197265625,13.63093,0.24745,0.3549584897088085
461,huffman-jpg-small-high-12,1.0000931640813495,3.0,1.087890625,14.64171,0.3031775,0.2450735636544387
462,huffman-jpg-small-high-13,1.000064640022868,3.0,0.740234375,14.11788,0.2742974999999999,0.1911515894038976
463,huffman-jpg-small-high-14,1.0000824981394565,3.0,0.9755859375,13.6536,0.2487,0.2873045942787183
464,huffman-jpg-small-high-15,1.000089277143947,3.0,1.0263671875,13.7001,0.2512625,0.298161349658208
465,huffman-jpg-small-high-16,1.0000700061760808,3.0,0.7744140625,13.60802,0.246185,0.2311621386827949
466,huffman-jpg-small-high-17,1.0000703027705986,3.0,0.861328125,13.64249,0.248085,0.2544922012033403
467,huffman-jpg-small-high-18,1.000091696348013,4.0,1.14453125,16.939,0.243054,0.2779950828717343
468,huffman-jpg-small-high-19,1.0001064824949053,3.0,1.2265625,13.63115,0.2474599999999999,0.363623696383164
469,huffman-jpg-small-high-20,1.0001170460791933,3.0,1.447265625,13.6307,0.247435,0.4291103170953891
470,huffman-jpg-small-high-21,1.0000859212156954,3.0,1.046875,13.61769,0.24672,0.311592523812052
471,huffman-jpg-small-high-22,1.0000904741483074,3.0,1.1083984375,14.28795,0.2836725,0.2734694058117085
472,huffman-jpg-small-high-23,1.0000745565714098,3.0,0.9150390625,13.65217,0.2486199999999999,0.2695888241919038
473,huffman-jpg-small-high-24,1.0000828882491373,3.0,1.0498046875,13.6425,0.2480875,0.3101770508841972
474,huffman-jpg-small-high-25,1.000078867745377,3.0,0.947265625,13.58466,0.2448975,0.2847335564231548
475,huffman-jpg-small-high-26,1.000101531027695,3.0,1.21875,13.64035,0.2479675,0.3603249633277725
476,huffman-jpg-small-high-27,1.0000845090226422,3.0,1.0283203125,13.69987,0.25125,0.2987486132480896
477,huffman-jpg-small-high-28,1.000096885167023,3.0,1.12890625,13.60733,0.2461475,0.3370462744101019
478,huffman-jpg-small-high-29,1.0001156898782702,3.0,1.4638671875,13.66517,0.2493349999999999,0.42963869738393
479,huffman-jpg-small-high-30,1.0000918640334124,3.0,1.0556640625,13.642499999999998,0.2480875,0.3119082716333183
480,huffman-jpg-small-high-31,1.000076155174703,3.0,0.90625,13.61913,0.2467974999999999,0.2696235969000193
481,huffman-jpg-small-high-32,1.0000464009566972,3.0,0.541015625,14.20629,0.27917,0.1364144529141115
482,huffman-jpg-small-high-33,1.000116466001145,3.0,1.3203125,13.68854,0.250625,0.3848533006806243
483,huffman-jpg-small-high-34,1.0001437739989265,3.0,1.638671875,13.74758,0.25388,0.4695017924054128
484,huffman-jpg-small-high-35,1.000101029850263,3.0,1.19140625,13.74638,0.253815,0.34147132858008
485,huffman-jpg-small-high-36,1.0000818154443676,3.0,0.990234375,13.60757,0.24616,0.2956241695080748
486,huffman-jpg-small-high-37,1.0000961191405011,3.0,1.1923828125,13.63048,0.2474225,0.3535618247633373
487,huffman-jpg-small-high-38,1.0000586042287447,3.0,0.6875,13.35631,0.2323075,0.2215761341238621
488,huffman-jpg-small-high-39,1.0000690148724525,3.0,0.80078125,13.6307,0.247435,0.2374294602012274
489,huffman-jpg-small-high-40,1.000069677579165,3.0,0.8251953125,13.61936,0.24681,0.2454919754093505
490,huffman-jpg-small-high-41,1.000108484544726,3.0,1.27734375,13.64204,0.24806,0.3774606899352936
491,huffman-jpg-small-high-42,1.0000858630610945,3.0,0.9921875,13.67697,0.2499875,0.2901920854854818
492,huffman-jpg-small-high-43,1.0000534481611367,3.0,0.677734375,13.9351,0.26422,0.1840703067149047
493,huffman-jpg-small-high-44,1.0000998416714848,3.0,1.1962890625,14.1045,0.27356,0.3100457923135734
494,huffman-jpg-small-high-45,1.0000687888843405,3.0,0.861328125,13.73295,0.253075,0.2478309514132225
495,huffman-jpg-small-high-46,1.0001155709251726,3.0,1.41015625,13.69021,0.2507175,0.4108397705040197
496,huffman-jpg-small-high-47,1.0000921541911814,3.0,1.0400390625,13.65406,0.2487225,0.3062476535774765
497,huffman-jpg-small-high-48,1.0000891251304744,3.0,1.080078125,13.67721,0.25,0.3158767394812246
498,huffman-jpg-small-high-49,1.0001413729579658,3.0,1.7490234375,13.6307,0.247435,0.5185806868541444
499,huffman-jpg-small-high-50,1.0001108493973003,3.0,1.294921875,13.61891,0.246785,0.3852853169213533
500,huffman-jpg-large-low-1,1.0003468617287794,12.0,12.8955078125,45.09683,0.2609576923076923,1.0957773790384302
