Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-09-19 18:46:11,0.25000,3.41930,3.41930,0.00000
2023-09-19 18:46:12,0.25000,3.41930,3.41930,0.00000
2023-09-19 18:46:13,0.25063,3.42214,3.42214,0.00000
2023-09-19 18:46:14,0.25250,3.43064,3.43064,0.00000
2023-09-19 18:46:15,0.25000,3.41930,3.41930,0.00000
2023-09-19 18:46:16,0.25000,3.41930,3.41930,0.00000
2023-09-19 18:46:17,0.25187,3.42778,3.42778,0.00000
2023-09-19 18:46:18,0.24812,3.41078,3.41078,0.00000
2023-09-19 18:46:19,0.25063,3.42214,3.42214,0.00000
2023-09-19 18:46:20,0.25187,3.42778,3.42778,0.00000
2023-09-19 18:46:21,0.24812,3.41078,3.41078,0.00000
2023-09-19 18:46:22,0.25000,3.41930,3.41930,0.00000
