Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-03 00:23:13,0.25564,3.44487,3.44487,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:14,0.31061,3.69411,3.69411,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:15,0.25564,3.44487,3.44487,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:16,0.26316,3.47896,3.47896,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:17,0.26065,3.4676,3.4676,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:18,0.25686,3.4504,3.4504,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:19,0.267,3.4964,3.4964,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:20,0.26,3.46464,3.46464,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:21,0.24874,3.4136,3.4136,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:22,0.2807,3.55851,3.55851,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:23,0.26,3.46464,3.46464,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:24,0.25641,3.44837,3.44837,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:25,0.25436,3.43909,3.43909,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:26,0.25564,3.44487,3.44487,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:27,0.25686,3.4504,3.4504,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:28,0.26952,3.50782,3.50782,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:29,0.256,3.44651,3.44651,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:30,0.25564,3.44487,3.44487,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:31,0.25187,3.42778,3.42778,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:32,0.25935,3.4617,3.4617,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:33,0.25686,3.4504,3.4504,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:34,0.25126,3.425,3.425,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:35,0.25686,3.4504,3.4504,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:36,0.25313,3.43351,3.43351,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:37,0.2525,3.43064,3.43064,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:38,0.255,3.44197,3.44197,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:39,0.24874,3.4136,3.4136,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:40,0.2575,3.45331,3.45331,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:41,0.25686,3.4504,3.4504,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:42,0.24874,3.4136,3.4136,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:43,0.26119,3.47006,3.47006,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:44,0.25253,3.43075,3.43075,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:45,0.25187,3.42778,3.42778,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:46,0.25313,3.43351,3.43351,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:47,0.25686,3.4504,3.4504,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
2023-10-03 00:23:48,0.25,3.4193,3.4193,0.0,0.9999888675014811,43.0,-1.431640625,151.95799,0.2575620454545455,-0.0365787287383668
