Date,CPU Utilization,CPU Power
2023-09-19 19:40:51,0.24750,3.38511
2023-09-19 19:40:52,0.25000,3.41930
2023-09-19 19:40:53,0.25000,3.39667
2023-09-19 19:40:54,0.24812,3.38792
2023-09-19 19:40:55,0.25000,3.41930
2023-09-19 19:40:56,0.24750,3.36270
2023-09-19 19:40:57,0.25000,3.41930
2023-09-19 19:40:58,0.25063,3.42214
2023-09-19 19:40:59,0.25000,3.41930
2023-09-19 19:41:00,0.24938,3.39384
2023-09-19 19:41:01,0.25000,3.39667
2023-09-19 19:41:02,0.25250,3.43064
2023-09-19 19:41:03,0.24750,3.38511
2023-09-19 19:41:04,0.25250,3.45349
2023-09-19 19:41:05,0.25000,3.37448
2023-09-19 19:41:06,0.25000,3.41930
2023-09-19 19:41:07,0.25063,3.39951
2023-09-19 19:41:08,0.25063,3.39951
2023-09-19 19:41:09,0.24235,3.36079
2023-09-19 19:41:10,0.24938,3.39384
2023-09-19 19:41:11,0.25000,3.41930
2023-09-19 19:41:12,0.25000,3.41930
2023-09-19 19:41:13,0.25063,3.44523
2023-09-19 19:41:14,0.25063,3.42214
2023-09-19 19:41:15,0.24938,3.39384
2023-09-19 19:41:16,0.25000,3.41930
2023-09-19 19:41:17,0.24938,3.37165
2023-09-19 19:41:18,0.25000,3.39667
2023-09-19 19:41:19,0.25063,3.44523
2023-09-19 19:41:20,0.25000,3.41930
2023-09-19 19:41:21,0.25000,3.41930
2023-09-19 19:41:22,0.25000,3.41930
2023-09-19 19:41:23,0.25000,3.41930
2023-09-19 19:41:24,0.24688,3.35990
2023-09-19 19:41:25,0.25313,3.47968
2023-09-19 19:41:26,0.25000,3.41930
2023-09-19 19:41:27,0.25000,3.39667
2023-09-19 19:41:28,0.25000,3.39667
2023-09-19 19:41:29,0.25063,3.42214
2023-09-19 19:41:30,0.25000,3.39667
2023-09-19 19:41:31,0.25000,3.37448
2023-09-19 19:41:32,0.25126,3.02831
2023-09-19 19:41:33,0.24750,3.38511
2023-09-19 19:41:34,0.25063,3.42214
2023-09-19 19:41:35,0.25000,3.41930
2023-09-19 19:41:36,0.25063,3.29276
2023-09-19 19:41:37,0.25000,3.41930
2023-09-19 19:41:38,0.25000,3.39667
2023-09-19 19:41:39,0.25063,3.31330
2023-09-19 19:41:40,0.24938,3.39384
2023-09-19 19:41:41,0.25000,3.39667
2023-09-19 19:41:42,0.25063,3.31330
2023-09-19 19:41:43,0.25000,3.41930
2023-09-19 19:41:44,0.25250,3.24362
2023-09-19 19:41:45,0.25126,3.40237
2023-09-19 19:41:46,0.25000,3.41930
2023-09-19 19:41:47,0.25000,3.41930
2023-09-19 19:41:48,0.24812,3.38792
2023-09-19 19:41:49,0.25000,3.41930
2023-09-19 19:41:50,0.25000,3.41930
2023-09-19 19:41:51,0.24937,3.24555
2023-09-19 19:41:52,0.25000,3.41930
2023-09-19 19:41:53,0.25000,3.41930
2023-09-19 19:41:54,0.25063,3.42214
2023-09-19 19:41:55,0.25063,3.42214
2023-09-19 19:41:56,0.24874,3.41360
2023-09-19 19:41:57,0.25187,3.42778
2023-09-19 19:41:58,0.25000,3.39667
2023-09-19 19:41:59,0.25000,3.41930
2023-09-19 19:42:00,0.25000,3.41930
2023-09-19 19:42:01,0.24750,3.36270
2023-09-19 19:42:02,0.25187,3.42778
2023-09-19 19:42:03,0.25000,3.41930
2023-09-19 19:42:04,0.25063,3.42214
2023-09-19 19:42:05,0.25000,3.41930
2023-09-19 19:42:06,0.24938,3.39384
2023-09-19 19:42:07,0.25000,3.41930
2023-09-19 19:42:08,0.25000,3.41930
2023-09-19 19:42:09,0.25000,3.41930
2023-09-19 19:42:10,0.25000,3.41930
2023-09-19 19:42:11,0.25250,3.45349
2023-09-19 19:42:12,0.24750,3.38511
2023-09-19 19:42:13,0.25187,3.42778
2023-09-19 19:42:14,0.25000,3.41930
2023-09-19 19:42:15,0.25000,3.41930
2023-09-19 19:42:16,0.25063,3.42214
2023-09-19 19:42:17,0.25000,3.41930
2023-09-19 19:42:18,0.25000,3.41930
2023-09-19 19:42:19,0.25000,3.41930
2023-09-19 19:42:20,0.24938,3.39384
2023-09-19 19:42:21,0.25063,3.39951
2023-09-19 19:42:22,0.24938,3.39384
2023-09-19 19:42:23,0.25000,3.41930
