Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-09-19 19:43:55,0.24874,3.41360,3.41360,0.00000
2023-09-19 19:43:56,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:43:57,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:43:58,0.25250,3.43064,3.43064,0.00000
2023-09-19 19:43:59,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:00,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:01,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:44:02,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:03,0.25436,3.43909,3.43909,0.00000
2023-09-19 19:44:04,0.24812,3.41078,3.41078,0.00000
2023-09-19 19:44:05,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:06,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:44:07,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:44:08,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:44:09,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:10,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:11,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:44:12,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:13,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:44:14,0.25187,3.42778,3.42778,0.00000
2023-09-19 19:44:15,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:16,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:44:17,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:18,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:19,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:20,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:21,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:22,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:23,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:24,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:25,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:26,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:27,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:28,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:29,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:30,0.25187,3.42778,3.42778,0.00000
2023-09-19 19:44:31,0.25377,3.43639,3.43639,0.00000
2023-09-19 19:44:32,0.30827,3.68352,3.68352,0.00000
2023-09-19 19:44:33,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:44:34,0.25622,3.44750,3.44750,0.00000
2023-09-19 19:44:35,0.26566,3.49033,3.49033,0.00000
2023-09-19 19:44:36,0.25250,3.43064,3.43064,0.00000
2023-09-19 19:44:37,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:38,0.26683,3.49563,3.49563,0.00000
2023-09-19 19:44:39,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:40,0.27204,3.51924,3.51924,0.00000
2023-09-19 19:44:41,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:42,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:44:43,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:44:44,0.25373,3.43622,3.43622,0.00000
2023-09-19 19:44:45,0.24812,3.41078,3.41078,0.00000
2023-09-19 19:44:46,0.27136,3.51614,3.51614,0.00000
2023-09-19 19:44:47,0.25250,3.43064,3.43064,0.00000
2023-09-19 19:44:48,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:44:49,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:44:50,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:51,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:52,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:44:53,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:44:54,0.25250,3.43064,3.43064,0.00000
2023-09-19 19:44:55,0.25000,3.41930,3.41930,0.00000
