Date,CPU Utilization,CPU Power
2023-09-30 23:15:59,0.25000,3.41930
2023-09-30 23:16:00,0.24812,3.41078
2023-09-30 23:16:01,0.24938,3.37165
2023-09-30 23:16:02,0.25063,3.42214
2023-09-30 23:16:03,0.25000,3.41930
2023-09-30 23:16:04,0.25187,3.42778
2023-09-30 23:16:05,0.25000,3.41930
2023-09-30 23:16:06,0.25000,3.41930
2023-09-30 23:16:07,0.25063,3.42214
2023-09-30 23:16:08,0.25313,3.47968
2023-09-30 23:16:09,0.24750,3.38511
2023-09-30 23:16:10,0.25000,3.41930
2023-09-30 23:16:11,0.25000,3.41930
2023-09-30 23:16:12,0.25000,3.39667
2023-09-30 23:16:13,0.25000,3.41930
2023-09-30 23:16:14,0.25187,3.42778
2023-09-30 23:16:15,0.25000,3.41930
2023-09-30 23:16:16,0.24812,3.41078
2023-09-30 23:16:17,0.25313,3.45636
2023-09-30 23:16:18,0.25000,3.41930
2023-09-30 23:16:19,0.25000,3.41930
2023-09-30 23:16:20,0.25000,3.41930
2023-09-30 23:16:21,0.24938,3.39384
2023-09-30 23:16:22,0.25063,3.42214
2023-09-30 23:16:23,0.24750,3.38511
2023-09-30 23:16:24,0.25187,3.42778
2023-09-30 23:16:25,0.25000,3.41930
2023-09-30 23:16:26,0.25250,3.45349
2023-09-30 23:16:27,0.25063,3.42214
2023-09-30 23:16:28,0.25000,3.41930
2023-09-30 23:16:29,0.24812,3.41078
2023-09-30 23:16:30,0.25000,3.39667
2023-09-30 23:16:31,0.25063,3.42214
2023-09-30 23:16:32,0.25063,3.42214
2023-09-30 23:16:33,0.25000,3.33139
2023-09-30 23:16:34,0.25063,3.39951
2023-09-30 23:16:35,0.25000,3.41930
2023-09-30 23:16:36,0.24750,3.38511
2023-09-30 23:16:37,0.25000,3.39667
2023-09-30 23:16:38,0.25063,3.42214
2023-09-30 23:16:39,0.25250,3.45349
2023-09-30 23:16:40,0.24750,3.38511
2023-09-30 23:16:41,0.25250,3.45349
2023-09-30 23:16:42,0.25000,3.41930
2023-09-30 23:16:43,0.25063,3.42214
2023-09-30 23:16:44,0.24750,3.38511
2023-09-30 23:16:45,0.24938,3.39384
2023-09-30 23:16:46,0.25187,3.42778
2023-09-30 23:16:47,0.25000,3.41930
2023-09-30 23:16:48,0.25063,3.42214
2023-09-30 23:16:49,0.25250,3.45349
2023-09-30 23:16:50,0.25000,3.41930
2023-09-30 23:16:51,0.25000,3.41930
2023-09-30 23:16:52,0.24750,3.38511
2023-09-30 23:16:53,0.25000,3.41930
2023-09-30 23:16:54,0.25000,3.41930
2023-09-30 23:16:55,0.25000,3.41930
2023-09-30 23:16:56,0.25187,3.42778
2023-09-30 23:16:57,0.24812,3.41078
2023-09-30 23:16:58,0.25000,3.39667
2023-09-30 23:16:59,0.25000,3.41930
2023-09-30 23:17:00,0.25000,3.41930
2023-09-30 23:17:01,0.25126,3.35842
2023-09-30 23:17:02,0.25063,3.42214
2023-09-30 23:17:03,0.25000,3.41930
2023-09-30 23:17:04,0.25000,3.41930
2023-09-30 23:17:05,0.24688,3.35990
2023-09-30 23:17:06,0.25063,3.42214
2023-09-30 23:17:07,0.25063,3.42214
2023-09-30 23:17:08,0.25000,3.41930
2023-09-30 23:17:09,0.24938,3.39384
2023-09-30 23:17:10,0.25000,3.41930
2023-09-30 23:17:11,0.25126,3.44808
2023-09-30 23:17:12,0.25187,3.42778
2023-09-30 23:17:13,0.24938,3.39384
2023-09-30 23:17:14,0.25063,3.42214
2023-09-30 23:17:15,0.25000,3.41930
