Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-02 23:40:17,0.25441,3.43929,3.43929,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:18,0.24495,3.3964,3.3964,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:19,0.25823,3.45661,3.45661,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:20,0.25879,3.45918,3.45918,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:21,0.24619,3.40204,3.40204,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:22,0.26515,3.488,3.488,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:23,0.25377,3.43639,3.43639,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:24,0.24874,3.4136,3.4136,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:25,0.27411,3.52863,3.52863,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:26,0.25,3.4193,3.4193,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:27,0.25063,3.42214,3.42214,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:28,0.25253,3.43075,3.43075,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:29,0.25628,3.44778,3.44778,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:30,0.25063,3.42214,3.42214,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:31,0.27296,3.52341,3.52341,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:32,0.25316,3.43365,3.43365,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:33,0.24747,3.40785,3.40785,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:34,0.25253,3.43075,3.43075,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:35,0.25564,3.44487,3.44487,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:36,0.2481,3.41069,3.41069,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:37,0.25316,3.43365,3.43365,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:38,0.25126,3.425,3.425,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:39,0.2481,3.41069,3.41069,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:40,0.25564,3.44487,3.44487,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:41,0.25,3.4193,3.4193,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:42,0.2575,3.45331,3.45331,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:43,0.25564,3.44487,3.44487,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:44,0.25,3.4193,3.4193,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:45,0.2575,3.45331,3.45331,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:46,0.25564,3.44487,3.44487,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:47,0.25063,3.42214,3.42214,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:48,0.255,3.44197,3.44197,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:49,0.25686,3.4504,3.4504,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:50,0.25,3.4193,3.4193,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:51,0.25313,3.43351,3.43351,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:52,0.25564,3.44487,3.44487,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
2023-10-02 23:40:53,0.25,3.4193,3.4193,0.0,1.0029145809476516,117.0,889.4912109375,393.69034,0.2575256140350877,8.773370523666134
