Date,CPU Utilization,CPU Power
2023-09-19 18:23:26,0.00000,0.00000
2023-09-19 18:23:27,0.00000,0.00000
2023-09-19 18:23:28,0.00000,0.00000
2023-09-19 18:23:29,0.00000,0.00000
2023-09-19 18:23:30,0.00000,0.00000
2023-09-19 18:23:31,0.00000,0.00000
2023-09-19 18:23:32,0.00000,0.00000
2023-09-19 18:23:33,0.00000,0.00000
2023-09-19 18:23:34,0.00000,0.00000
2023-09-19 18:23:35,0.00000,0.00000
2023-09-19 18:23:36,0.00000,0.00000
2023-09-19 18:23:37,0.00000,0.00000
2023-09-19 18:23:38,0.00000,0.00000
2023-09-19 18:23:39,0.00000,0.00000
2023-09-19 18:23:40,0.00000,0.00000
2023-09-19 18:23:41,0.00000,0.00000
2023-09-19 18:23:42,0.00000,0.00000
2023-09-19 18:23:43,0.00000,0.00000
2023-09-19 18:23:44,0.00000,0.00000
2023-09-19 18:23:45,0.00000,0.00000
2023-09-19 18:23:46,0.00000,0.00000
2023-09-19 18:23:47,0.00000,0.00000
2023-09-19 18:23:48,0.00501,0.06844
2023-09-19 18:23:49,0.00000,0.00000
2023-09-19 18:23:50,0.00000,0.00000
2023-09-19 18:23:51,0.00000,0.00000
2023-09-19 18:23:52,0.00000,0.00000
2023-09-19 18:23:53,0.00000,0.00000
2023-09-19 18:23:54,0.00000,0.00000
2023-09-19 18:23:55,0.00000,0.00000
2023-09-19 18:23:56,0.00000,0.00000
2023-09-19 18:23:57,0.00000,0.00000
2023-09-19 18:23:58,0.00000,0.00000
2023-09-19 18:23:59,0.00000,0.00000
2023-09-19 18:24:00,0.00000,0.00000
2023-09-19 18:24:01,0.00000,0.00000
2023-09-19 18:24:02,0.00000,0.00000
2023-09-19 18:24:03,0.00000,0.00000
2023-09-19 18:24:04,0.00000,0.00000
2023-09-19 18:24:05,0.00000,0.00000
2023-09-19 18:24:06,0.00000,0.00000
2023-09-19 18:24:07,0.00000,0.00000
2023-09-19 18:24:08,0.00000,0.00000
2023-09-19 18:24:09,0.00000,0.00000
