Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-09-19 19:11:58,0.25815,3.45623,3.45623,0.00000
2023-09-19 19:11:59,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:12:00,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:12:01,0.26368,3.48134,3.48134,0.00000
2023-09-19 19:12:02,0.25686,3.45040,3.45040,0.00000
2023-09-19 19:12:03,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:12:04,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:12:05,0.25500,3.44197,3.44197,0.00000
2023-09-19 19:12:06,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:12:07,0.25686,3.45040,3.45040,0.00000
2023-09-19 19:12:08,0.25313,3.43351,3.43351,0.00000
2023-09-19 19:12:09,0.25187,3.42778,3.42778,0.00000
2023-09-19 19:12:10,0.25628,3.44778,3.44778,0.00000
2023-09-19 19:12:11,0.25313,3.43351,3.43351,0.00000
2023-09-19 19:12:12,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:12:13,0.25500,3.44197,3.44197,0.00000
2023-09-19 19:12:14,0.25628,3.44778,3.44778,0.00000
2023-09-19 19:12:15,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:12:16,0.25500,3.44197,3.44197,0.00000
2023-09-19 19:12:17,0.25500,3.44197,3.44197,0.00000
2023-09-19 19:12:18,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:12:19,0.25313,3.43351,3.43351,0.00000
2023-09-19 19:12:20,0.25500,3.44197,3.44197,0.00000
2023-09-19 19:12:21,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:12:22,0.25500,3.44197,3.44197,0.00000
2023-09-19 19:12:23,0.25500,3.44197,3.44197,0.00000
2023-09-19 19:12:24,0.25187,3.42778,3.42778,0.00000
2023-09-19 19:12:25,0.25313,3.43351,3.43351,0.00000
2023-09-19 19:12:26,0.25313,3.43351,3.43351,0.00000
2023-09-19 19:12:27,0.25187,3.42778,3.42778,0.00000
2023-09-19 19:12:28,0.25313,3.43351,3.43351,0.00000
2023-09-19 19:12:29,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:12:30,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:12:31,0.25758,3.45365,3.45365,0.00000
2023-09-19 19:12:32,0.31658,3.72121,3.72121,0.00000
2023-09-19 19:12:33,0.25313,3.43351,3.43351,0.00000
2023-09-19 19:12:34,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:12:35,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:12:36,0.25693,3.45071,3.45071,0.00000
