Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-09-19 19:09:57,0.25750,3.45331,3.45331,0.00000
2023-09-19 19:09:58,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:09:59,0.25377,3.43639,3.43639,0.00000
2023-09-19 19:10:00,0.25500,3.44197,3.44197,0.00000
2023-09-19 19:10:01,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:10:02,0.25500,3.44197,3.44197,0.00000
2023-09-19 19:10:03,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:10:04,0.25436,3.43909,3.43909,0.00000
2023-09-19 19:10:05,0.25500,3.44197,3.44197,0.00000
2023-09-19 19:10:06,0.25000,3.41930,3.41930,0.00000
2023-09-19 19:10:07,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:10:08,0.25686,3.45040,3.45040,0.00000
2023-09-19 19:10:09,0.25187,3.42778,3.42778,0.00000
2023-09-19 19:10:10,0.25500,3.44197,3.44197,0.00000
2023-09-19 19:10:11,0.25377,3.43639,3.43639,0.00000
2023-09-19 19:10:12,0.25250,3.43064,3.43064,0.00000
2023-09-19 19:10:13,0.26000,3.46464,3.46464,0.00000
2023-09-19 19:10:14,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:10:15,0.25063,3.42214,3.42214,0.00000
2023-09-19 19:10:16,0.25750,3.45331,3.45331,0.00000
2023-09-19 19:10:17,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:10:18,0.25187,3.42778,3.42778,0.00000
2023-09-19 19:10:19,0.25564,3.44487,3.44487,0.00000
2023-09-19 19:10:20,0.25686,3.45040,3.45040,0.00000
2023-09-19 19:10:21,0.25000,3.41930,3.41930,0.00000
