Date,CPU Utilization,CPU Power
2023-09-19 19:09:57,0.00000,0.00000
2023-09-19 19:09:58,0.00000,0.00000
2023-09-19 19:09:59,0.00000,0.00000
2023-09-19 19:10:00,0.00000,0.00000
2023-09-19 19:10:01,0.00000,0.00000
2023-09-19 19:10:02,0.00000,0.00000
2023-09-19 19:10:03,0.00000,0.00000
2023-09-19 19:10:04,0.00000,0.00000
2023-09-19 19:10:05,0.00250,0.03374
2023-09-19 19:10:06,0.00000,0.00000
2023-09-19 19:10:07,0.00000,0.00000
2023-09-19 19:10:08,0.00000,0.00000
2023-09-19 19:10:09,0.00000,0.00000
2023-09-19 19:10:10,0.00000,0.00000
2023-09-19 19:10:11,0.00000,0.00000
2023-09-19 19:10:12,0.00000,0.00000
2023-09-19 19:10:13,0.00000,0.00000
2023-09-19 19:10:14,0.00000,0.00000
2023-09-19 19:10:15,0.00000,0.00000
2023-09-19 19:10:16,0.00000,0.00000
2023-09-19 19:10:17,0.00000,0.00000
2023-09-19 19:10:18,0.00000,0.00000
2023-09-19 19:10:19,0.00000,0.00000
2023-09-19 19:10:20,0.00000,0.00000
2023-09-19 19:10:21,0.00000,0.00000
