Date,CPU Utilization,CPU Power
2023-09-30 23:10:11,0.24938,3.39384
2023-09-30 23:10:12,0.25000,3.41930
2023-09-30 23:10:13,0.25000,3.41930
2023-09-30 23:10:14,0.24812,3.38792
2023-09-30 23:10:15,0.25000,3.41930
2023-09-30 23:10:16,0.24938,3.39384
2023-09-30 23:10:17,0.25000,3.41930
2023-09-30 23:10:18,0.25000,3.41930
2023-09-30 23:10:19,0.25187,3.42778
2023-09-30 23:10:20,0.25063,3.44523
2023-09-30 23:10:21,0.24688,3.35990
2023-09-30 23:10:22,0.25000,3.41930
2023-09-30 23:10:23,0.25000,3.41930
2023-09-30 23:10:24,0.25000,3.41930
2023-09-30 23:10:25,0.25250,3.45349
2023-09-30 23:10:26,0.25063,3.44523
2023-09-30 23:10:27,0.25000,3.41930
2023-09-30 23:10:28,0.24750,3.38511
2023-09-30 23:10:29,0.25063,3.42214
2023-09-30 23:10:30,0.24938,3.39384
2023-09-30 23:10:31,0.24874,3.41360
2023-09-30 23:10:32,0.25187,3.42778
2023-09-30 23:10:33,0.24938,3.28709
2023-09-30 23:10:34,0.25000,3.41930
2023-09-30 23:10:35,0.24750,3.38511
2023-09-30 23:10:36,0.25250,3.45349
2023-09-30 23:10:37,0.25000,3.41930
2023-09-30 23:10:38,0.25000,3.41930
2023-09-30 23:10:39,0.25000,3.41930
2023-09-30 23:10:40,0.25000,3.41930
2023-09-30 23:10:41,0.25063,3.44523
2023-09-30 23:10:42,0.24938,3.39384
2023-09-30 23:10:43,0.25000,3.41930
2023-09-30 23:10:44,0.25253,3.43075
2023-09-30 23:10:45,0.25000,3.41930
2023-09-30 23:10:46,0.25000,3.41930
2023-09-30 23:10:47,0.25000,3.41930
2023-09-30 23:10:48,0.24750,3.38511
2023-09-30 23:10:49,0.25000,3.41930
2023-09-30 23:10:50,0.25000,3.41930
2023-09-30 23:10:51,0.25000,3.41930
2023-09-30 23:10:52,0.25000,3.41930
2023-09-30 23:10:53,0.25187,3.42778
2023-09-30 23:10:54,0.24812,3.41078
2023-09-30 23:10:55,0.24750,3.19827
2023-09-30 23:10:56,0.25063,3.44523
2023-09-30 23:10:57,0.25000,3.37448
2023-09-30 23:10:58,0.25000,3.41930
2023-09-30 23:10:59,0.25313,3.47968
2023-09-30 23:11:00,0.24750,3.36270
2023-09-30 23:11:01,0.25000,3.39667
2023-09-30 23:11:02,0.25063,3.42214
2023-09-30 23:11:03,0.25063,3.42214
2023-09-30 23:11:04,0.25000,3.41930
2023-09-30 23:11:05,0.25063,3.42214
2023-09-30 23:11:06,0.25063,3.44523
2023-09-30 23:11:07,0.25000,3.41930
2023-09-30 23:11:08,0.25000,3.41930
2023-09-30 23:11:09,0.25000,3.41930
2023-09-30 23:11:10,0.25000,3.41930
2023-09-30 23:11:11,0.24750,3.38511
2023-09-30 23:11:12,0.24938,3.39384
2023-09-30 23:11:13,0.25250,3.45349
2023-09-30 23:11:14,0.25000,3.41930
