Date,CPU Utilization,CPU Power
2023-09-19 18:22:54,0.00000,0.00000
2023-09-19 18:22:55,0.00000,0.00000
2023-09-19 18:22:56,0.00000,0.00000
2023-09-19 18:22:57,0.00000,0.00000
2023-09-19 18:22:58,0.00000,0.00000
2023-09-19 18:22:59,0.00000,0.00000
2023-09-19 18:23:00,0.00000,0.00000
2023-09-19 18:23:01,0.00000,0.00000
2023-09-19 18:23:02,0.00000,0.00000
2023-09-19 18:23:03,0.00251,0.03422
2023-09-19 18:23:04,0.00000,0.00000
2023-09-19 18:23:05,0.00000,0.00000
2023-09-19 18:23:06,0.00000,0.00000
2023-09-19 18:23:07,0.00000,0.00000
2023-09-19 18:23:08,0.00000,0.00000
2023-09-19 18:23:09,0.00000,0.00000
2023-09-19 18:23:10,0.00000,0.00000
2023-09-19 18:23:11,0.00000,0.00000
2023-09-19 18:23:12,0.00000,0.00000
2023-09-19 18:23:13,0.00000,0.00000
2023-09-19 18:23:14,0.00000,0.00000
2023-09-19 18:23:15,0.00000,0.00000
2023-09-19 18:23:16,0.00000,0.00000
2023-09-19 18:23:17,0.00000,0.00000
2023-09-19 18:23:18,0.00251,0.03400
2023-09-19 18:23:19,0.00000,0.00000
2023-09-19 18:23:20,0.00000,0.00000
2023-09-19 18:23:21,0.00000,0.00000
2023-09-19 18:23:22,0.00000,0.00000
